RespondentID;age;gender;country;federalState;psychosocialWorker;News_Sensitivity;Lang_Sensitivity;NewsWorry;NewsBoundaries;LangHighSensitivity;LangLowSensitivity;softDeathInjNums;verySoftDeathInjNums;newsConsumptionFrequency;newsConsumptionFrequency_numbered;p1_f_avg;p1_f_med;p1_lI_avg;p1_lI_med;p1_cB_avg;p1_cB_med;p2_f_avg;p2_f_med;p2_lI_avg;p2_lI_med;p2_cB_avg;p2_cB_med;p3_f_avg;p3_f_med;p3_lI_avg;p3_lI_med;p3_cB_avg;p3_cB_med;p4_f_avg;p4_f_med;p4_lI_avg;p4_lI_med;p4_cB_avg;p4_cB_med;p5_f_avg;p5_f_med;p5_lI_avg;p5_lI_med;p5_cB_avg;p5_cB_med;p6_f_avg;p6_f_med;p6_lI_avg;p6_lI_med;p6_cB_avg;p6_cB_med;p7_f_avg;p7_f_med;p7_lI_avg;p7_lI_med;p7_cB_avg;p7_cB_med;p8_f_avg;p8_f_med;p8_lI_avg;p8_lI_med;p8_cB_avg;p8_cB_med;p9_f_avg;p9_f_med;p9_lI_avg;p9_lI_med;p9_cB_avg;p9_cB_med;p10_f_avg;p10_f_med;p10_lI_avg;p10_lI_med;p10_cB_avg;p10_cB_med;p11_f_avg;p11_f_med;p11_lI_avg;p11_lI_med;p11_cB_avg;p11_cB_med;p12_f_avg;p12_f_med;p12_lI_avg;p12_lI_med;p12_cB_avg;p12_cB_med;p13_f_avg;p13_f_med;p13_lI_avg;p13_lI_med;p13_cB_avg;p13_cB_med;p14_f_avg;p14_f_med;p14_lI_avg;p14_lI_med;p14_cB_avg;p14_cB_med;p15_f_avg;p15_f_med;p15_lI_avg;p15_lI_med;p15_cB_avg;p15_cB_med;p16_f_avg;p16_f_med;p16_lI_avg;p16_lI_med;p16_cB_avg;p16_cB_med;p17_f_avg;p17_f_med;p17_lI_avg;p17_lI_med;p17_cB_avg;p17_cB_med;p18_f_avg;p18_f_med;p18_lI_avg;p18_lI_med;p18_cB_avg;p18_cB_med
67f80d6f875886a74dbd8770;21;male;at;OÖ;false;2;3;1;-1;1;-2;1;2;severalTimesDaily;5;1.1640625;1.3125;0.1484375;0.75;1.3125;1.5;1.7005208333333333;1.5;-0.11197916666666667;0.65625;1.5885416666666667;1.3125;1.6875;1.5;-0.45955882352941174;-0.75;1.2279411764705883;1;0.8839285714285714;0.5625;0.125;0.28125;1.0089285714285714;1;0.7244318181818182;0.421875;0.31676136363636365;0.421875;1.0411931818181819;0.84375;0.8265625;0.421875;0.22239583333333332;0.421875;1.0489583333333334;1;0.9473230698529411;0.84375;-0.00028722426470588236;0.31640625;0.9470358455882353;0.75;1.660546875;2;0.1048828125;0.375;1.7654296875;1.5703125;0.86688232421875;1;-0.14483642578125;-0.25634765625;0.7220458984375;0.75;0.5689290364583334;0.177978515625;-0.6310709635416667;-0.75;-0.06214192708333333;0;0.59449462890625;0.155731201171875;-0.35550537109375;-0.75;0.2389892578125;0.31146240234375;-1000;-1000;-1000;-1000;-1000;-1000;1.0385675430297852;1.3125;-0.19190120697021484;-0.5625;0.8466663360595703;1;0.8723958333333334;1;-0.34713541666666664;-0.5;0.5252604166666667;0.421875;0.7619715796576606;0.24847984313964844;-0.3651985592312283;-0.29296875;0.3967730204264323;0.3563346862792969;0.8994872149299172;0.474609375;-0.14807712330537684;-0.28125;0.7514100916245404;0.75;0.7377386093139648;0.2109375;-0.02977441151936849;0.056313514709472656;0.7079641977945964;0.5625;0.8304789577211652;0.7711175680160522;-0.32632907799312044;-0.439453125;0.5041498797280448;0.4172351360321045
67f832d816cbd5590695fbcc;26;male;at;OÖ;false;1;-1;2;1;0;1;1;0;severalTimesDaily;5;1.46875;1;1.0401785714285714;1;2.5089285714285716;2;1.5576923076923077;2;0.75;1;2.3076923076923075;2;2.41875;3;0.90625;1;3.325;4;2;2;0.75;1;2.75;2.25;1.5625;1.265625;0.47767857142857145;0.421875;2.0401785714285716;1.6875;1.8864583333333333;2;0.965625;1;2.8520833333333333;3;1.5833333333333333;1.5;0.6805555555555556;0.75;2.263888888888889;2.25;1.1455078125;1;0.47314453125;0.6875;1.61865234375;1.5703125;1.7265625;1.59375;0.91796875;1;2.64453125;2.625;1.2041666666666666;1.5;1.2458333333333333;1.5;2.45;3;1.3933823529411764;1.6875;0.8125;1;2.2058823529411766;3;-1000;-1000;-1000;-1000;-1000;-1000;2.080357142857143;2.25;0.7142857142857143;0.875;2.794642857142857;3;1.4810267857142858;1.265625;0.8270089285714286;1;2.3080357142857144;2.25;1.62841796875;1.3828125;0.7191297743055556;0.65625;2.3475477430555554;2.25;1.1709702435661764;1;0.7670180376838235;0.75;1.93798828125;2.25;1.7386924342105263;1.6875;0.7769325657894737;1;2.515625;2.25;0.8953125;0.5625;0.4328125;0.69140625;1.328125;1
67d9b876dffa95bfc42f851a;27;male;at;OÖ;false;3;2;2;-1;1;-1;1;2;oneToThreeTimesWeekly;2;2.1306818181818183;2.25;1.0738636363636365;1;3.2045454545454546;3;1.809375;2;0.703125;0.875;2.5125;3;2.4444444444444446;3;0.4583333333333333;0.875;2.9027777777777777;2.625;2.4166666666666665;2.25;0.25;0.75;2.6666666666666665;3;1.6278409090909092;1.265625;0.6903409090909091;0.84375;2.3181818181818183;2;1.662109375;1.6875;0.986328125;0.75;2.6484375;2.25;1.7882486979166667;1.59375;0.8252495659722222;0.875;2.613498263888889;2.8125;1.1036931818181819;1.125;1.0958806818181819;1;2.1995738636363638;2.0546875;2.05625;2.125;1.140625;1;3.196875;3;1.9041666666666666;2;1.275;1;3.1791666666666667;3;1.3824728260869565;1.265625;1.218070652173913;1.125;2.6005434782608696;2.25;-1000;-1000;-1000;-1000;-1000;-1000;2.150815217391304;2.25;1.0855978260869565;1;3.2364130434782608;3;1.7104166666666667;1.6875;1.08125;1.125;2.7916666666666665;2.25;1.5610894097222223;1.1953125;0.7828776041666666;0.5625;2.343967013888889;1.6875;1.413604736328125;1.3125;0.909698486328125;0.875;2.32330322265625;2.25;1.7393973214285714;1.5;0.9944196428571429;1;2.7338169642857144;2.8125;1.3235294117647058;1.5;1.1470588235294117;1.125;2.4705882352941178;2.25
67f8f1f7b563c05008816bbe;22;female;at;OÖ;false;2;-2;1;-1;-1;1;1;2;daily;4;1.4448529411764706;1;1.463235294117647;1.5;2.9080882352941178;3;1.513157894736842;1.5;0.631578947368421;1;2.1447368421052633;3;1.8011363636363635;2;0.6022727272727273;0.75;2.403409090909091;3;1.55;1.75;0.425;0.65625;1.975;2.09375;1.2890625;0.84375;0.7213541666666666;0.4609375;2.0104166666666665;1.265625;1.8720703125;2;0.9892578125;1;2.861328125;3;1.30078125;1.0546875;0.3151041666666667;0.4609375;1.6158854166666667;1.265625;1.111672794117647;1;1.1755514705882353;1.125;2.2872242647058822;2.25;1.1795726102941178;1;0.9408892463235294;1;2.120461856617647;2;0.9759928385416666;1;1.0852186414930556;0.875;2.0612114800347223;2.125;0.8823627672697368;1;1.1089445415296053;1;1.991307308799342;2.25;-1000;-1000;-1000;-1000;-1000;-1000;1.4887034098307292;1.3125;1.1176155938042536;1.0625;2.6063190036349826;3;1.0290798611111112;0.875;0.4976128472222222;0.53125;1.5266927083333333;1.3125;1.3565483093261719;0.87890625;0.6830903833562677;0.5625;2.0396386926824395;1.6875;0.9122125962201286;1;0.41855890610638785;0.421875;1.3307715023265165;0.75;1.2439234597342355;0.5625;0.6968315215337844;0.75;1.9407549812680198;1.6875;0.7316584885120392;0.5625;0.8560636192560196;0.65625;1.5877221077680588;1.0625
67f903fd5b8650bbe15c4d19;23;diverse;at;OÖ;false;2;0;2;0;-1;-1;1;3;oneToThreeTimesWeekly;2;1.5698529411764706;1.6875;1.0220588235294117;1;2.5919117647058822;2.8125;1.8392857142857142;2.25;0.375;0.875;2.2142857142857144;3;2.53125;2.625;0.84375;0.875;3.375;3.5;1.6428571428571428;1.5;0.7589285714285714;0.75;2.4017857142857144;2.25;1.0823863636363635;1.125;0.5142045454545454;0.421875;1.5965909090909092;1.5;1.9931640625;2.25;0.8486328125;0.921875;2.841796875;3;0.75;0.375;0.501953125;0.421875;1.251953125;0.875;0.9432291666666667;0.94921875;0.7677083333333333;1;1.7109375;1.265625;1.7058823529411764;2.25;0.8526539522058824;1;2.558536305147059;3;0.7166666666666667;1;0.835595703125;1;1.5522623697916667;2;0.8660714285714286;1;1.1567818777901786;1.125;2.022853306361607;2.40625;-1000;-1000;-1000;-1000;-1000;-1000;1.878125;2.25;0.8058540344238281;0.75;2.683979034423828;3;1.6104166666666666;1.6875;0.8229166666666666;1;2.433333333333333;2.25;1.3028738839285714;1.5;0.6293089730398995;0.5625;1.932182856968471;1.875;1.2063876065340908;1.125;0.527190468528054;0.474609375;1.7335780750621448;1.40625;1.697779605263158;1.6875;0.7141069613004986;0.75;2.4118865665636564;2.8125;0.8258928571428571;0.5;0.7947646720068795;0.75;1.6206575291497367;1
67f9216ff3985d9b8f3ae84c;24;female;at;OÖ;false;0;3;0;0;2;-1;2;0;oneToThreeTimesWeekly;2;1.5855263157894737;1.5;0.7401315789473685;1;2.325657894736842;2.25;1.875;1.5;0.9227941176470589;1;2.797794117647059;2.25;1.9708333333333334;2;0.7625;1;2.7333333333333334;3;1.475;1.3125;0.9875;1;2.4625;2.125;1.33984375;0.84375;0.578125;0.4609375;1.91796875;1.265625;1.5986328125;2;1.03271484375;1;2.63134765625;3;1.4534912109375;0.84375;0.60186767578125;0.65625;2.05535888671875;1.3828125;1.313939144736842;1;1.058388157894737;0.75;2.3723273026315788;2.25;1.348170230263158;1.125;1.2431640625;1.5;2.591334292763158;2.25;1.27001953125;1.6875;0.9063913445723685;1;2.1764108758223686;2.25;0.9657745361328125;1;1.1645278930664062;1.03125;2.1303024291992188;2.625;-1000;-1000;-1000;-1000;-1000;-1000;1.7858330221737133;2;1.3929165110868567;1.5;3.1787495332605697;3.75;1.3580729166666667;1.265625;0.9077690972222222;0.78125;2.265842013888889;1.84375;1.482924374667081;1.125;0.6593421589244496;0.5625;2.1422665335915307;1.6875;0.7409890981820914;0.84375;0.3448034433218149;0.31640625;1.0857925415039062;1.265625;1.4164966914964758;1.125;0.8861525577047596;0.5625;2.3026492492012354;1.6875;1.0003100741993298;0.08447027206420898;0.909245946190574;0.5;1.9095560203899036;0.5
67f93ed19d19fac15e365741;58;male;at;NÖ;false;-4;0;-2;2;1;1;0;0;severalTimesDaily;5;1.5955882352941178;2;0.7536764705882353;1;2.349264705882353;2.25;1.3422619047619047;1.5;0.35119047619047616;0.75;1.693452380952381;2;1.5916666666666666;1.6875;0.5666666666666667;0.75;2.158333333333333;2.25;0.90625;0.5625;1.2109375;1.0625;2.1171875;2;0.9375;0.84375;0.5052083333333334;0.625;1.4427083333333333;1.4765625;1.7723958333333334;2;1.1333333333333333;0.84375;2.9057291666666667;3;1.4396484375;1.265625;0.5516927083333333;0.75;1.9913411458333334;2;0.74755859375;0.6328125;1.4091796875;2;2.15673828125;2;1.499486019736842;1.5;1.4336965460526316;1.5;2.933182565789474;3;1.0464291779891304;1;1.350777004076087;1.5;2.3972061820652173;2.25;0.8302223899147727;0.75;1.3131769353693181;1.5;2.143399325284091;2.25;-1000;-1000;-1000;-1000;-1000;-1000;1.3682933989025297;1.6875;1.0022219703311013;1.125;2.370515369233631;2.8125;1.0290798611111112;1;0.8426649305555556;0.78125;1.8717447916666667;1.6875;1.0717167101408307;0.5625;0.9091447529039884;0.75;1.9808614630448191;1.5;1.1572288513183593;0.921875;0.7372947692871094;0.75;1.8945236206054688;1.96875;1.5337093141343858;1.5625;1.1310942967732747;1.125;2.6648036109076605;2.34375;0.6443111658096313;0.439453125;0.9009517908096314;0.75;1.5452629566192626;1.6875
67f93f179d19fac15e365742;58;male;at;NÖ;false;-4;0;-2;2;1;1;0;0;severalTimesDaily;5;1.5955882352941178;2;0.7536764705882353;1;2.349264705882353;2.25;1.3422619047619047;1.5;0.35119047619047616;0.75;1.693452380952381;2;1.5916666666666666;1.6875;0.5666666666666667;0.75;2.158333333333333;2.25;0.90625;0.5625;1.2109375;1.0625;2.1171875;2;0.9375;0.84375;0.5052083333333334;0.625;1.4427083333333333;1.4765625;1.7723958333333334;2;1.1333333333333333;0.84375;2.9057291666666667;3;1.4396484375;1.265625;0.5516927083333333;0.75;1.9913411458333334;2;0.74755859375;0.6328125;1.4091796875;2;2.15673828125;2;1.499486019736842;1.5;1.4336965460526316;1.5;2.933182565789474;3;1.0464291779891304;1;1.350777004076087;1.5;2.3972061820652173;2.25;0.8302223899147727;0.75;1.3131769353693181;1.5;2.143399325284091;2.25;-1000;-1000;-1000;-1000;-1000;-1000;1.3682933989025297;1.6875;1.0022219703311013;1.125;2.370515369233631;2.8125;1.0290798611111112;1;0.8426649305555556;0.78125;1.8717447916666667;1.6875;1.0717167101408307;0.5625;0.9091447529039884;0.75;1.9808614630448191;1.5;1.1572288513183593;0.921875;0.7372947692871094;0.75;1.8945236206054688;1.96875;1.5337093141343858;1.5625;1.1310942967732747;1.125;2.6648036109076605;2.34375;0.6443111658096313;0.439453125;0.9009517908096314;0.75;1.5452629566192626;1.6875
67f9ba40a249c93025aea876;52;female;at;OÖ;true;-1;3;0;1;1;-2;0;0;daily;4;1.0394736842105263;1;1.6644736842105263;2;2.7039473684210527;3;1.9264705882352942;2;0.6470588235294118;1;2.573529411764706;2;2.200657894736842;2.25;0.6578947368421053;1;2.8585526315789473;3;1.8958333333333333;1.75;0.390625;0.5625;2.2864583333333335;1.84375;1.2997159090909092;0.84375;0.47301136363636365;0.421875;1.7727272727272727;1.265625;1.9441964285714286;2.25;0.8136160714285714;1.3125;2.7578125;2.625;1.6041666666666667;1.5;0.5486111111111112;0.65625;2.1527777777777777;1.96875;1.1541015625;1;1.1353515625;0.875;2.289453125;3;1.42138671875;1.84375;0.377880859375;0.5625;1.799267578125;2;1.2339291779891304;1.5;1.0204971976902173;0.75;2.2544263756793477;2.25;1.248095703125;1.5;0.9802978515625;0.75;2.2283935546875;2.25;-1000;-1000;-1000;-1000;-1000;-1000;1.5137741986443014;2;0.6024753346162683;1.125;2.1162495332605697;2;0.9713541666666666;0.28125;0.21927083333333333;0.421875;1.190625;1.125;1.275845718383789;0.896484375;0.32386035919189454;0.421875;1.5997060775756835;1.0625;0.955704583062066;0.94921875;0.436104244656033;0.4482421875;1.3918088277180989;1.265625;1.3565102577209474;0.6328125;0.5908039569854736;0.31640625;1.9473142147064209;1.1953125;0.6052242120107015;0.08447027206420898;0.8234454393386841;0.65625;1.4286696513493855;1.5
67fa666cfead680a50a485bd;29;female;at;S;false;2;3;1;-1;1;-2;2;1;lessThanOnceWeekly;1;1.6597222222222223;1.75;0.9340277777777778;1;2.59375;3;1.825;2;1.2375;1.5;3.0625;3;2.328125;2.25;1.30078125;1.3125;3.62890625;3.375;2.00625;1.875;1.04375;1;3.05;2.75;1.41796875;0.984375;0.81640625;0.75;2.234375;1.78125;1.6083333333333334;1;0.8385416666666666;0.84375;2.446875;2;1.4631696428571428;1.0546875;0.7868303571428571;0.75;2.25;1.6875;0.6872395833333333;0.6328125;0.9200520833333333;1;1.6072916666666666;2;1.266015625;1;0.966015625;0.75;2.23203125;3;1.5508510044642858;2;1.0627557663690477;1;2.6136067708333335;3;0.9530901227678571;1;0.8578520275297619;0.75;1.810942150297619;2;-1000;-1000;-1000;-1000;-1000;-1000;1.8179580688476562;2;0.8554580688476563;0.75;2.6734161376953125;3;0.6544270833333333;0.84375;0.70078125;0.75;1.3552083333333333;1.40625;0.6847729682922363;0.5625;0.5190625190734863;0.4921875;1.2038354873657227;1.02734375;1.1507835388183594;1.125;0.5599510192871093;0.5625;1.7107345581054687;1.6875;1.1648856892305262;0.5625;0.6206531524658203;0.75;1.7855388416963465;1.125;0.9790767908096314;0.59765625;0.7630611658096313;0.5625;1.7421379566192627;1.40625
67fbb3dabe8947d9cfb61cf4;22;female;at;OÖ;false;2;4;1;-1;2;-2;0;1;daily;4;1.3482142857142858;1;1.4107142857142858;1.5;2.7589285714285716;3;1.7861842105263157;2.25;1.6611842105263157;2;3.4473684210526314;3;1.9708333333333334;1.6875;1.5;1.5;3.470833333333333;3;1.515625;1.5;1.2578125;1;2.7734375;3;1.3839285714285714;1.1953125;0.6819196428571429;0.625;2.0658482142857144;1.6875;1.3771701388888888;1.3125;1.1540798611111112;1;2.53125;2.625;1.1727973090277777;0.94921875;0.8191731770833334;0.5;1.9919704861111112;1.265625;0.8693576388888888;0.974609375;1.2406684027777777;1.0625;2.1100260416666665;2.40625;0.9400111607142857;0.6328125;1.258696056547619;1.5;2.1987072172619047;2;1.6116465692934783;1.5;1.2406058933423914;1.5;2.8522524626358696;3;1.2563587535511365;1.5;1.2929521040482954;1.5;2.5493108575994317;3;-1000;-1000;-1000;-1000;-1000;-1000;1.207579113188244;1.5;1.0650990804036458;1;2.27267819359189;2.25;1.0145833333333334;1;1.2291666666666667;1;2.24375;2;0.6800568320534446;0.19373703002929688;0.7573091333562677;0.921875;1.4373659654097124;1.02734375;1.1504829808285362;1.125;1.0626168502004523;1.125;2.2130998310289884;2.8125;0.9560219764709472;0.31640625;0.9877766132354736;1.0625;1.943798589706421;2;1.2884517908096313;1.125;1.0504758954048157;1.125;2.338927686214447;2.25
67fc3087b8db4c59bc71f460;27;female;de;NRW;false;0;-2;0;0;-1;1;2;1;lessThanOnceWeekly;1;1.6875;2;0.96875;1;2.65625;3;2;2;0.5;1;2.5;3;2.75;3;0.9642857142857143;1;3.7142857142857144;4;2.5208333333333335;3;0.9270833333333334;1;3.4479166666666665;4;1.671875;1.546875;0.6276041666666666;0.5859375;2.2994791666666665;2.1328125;1.94921875;2.25;0.833984375;0.875;2.783203125;3;1.8984375;1.96875;0.675;0.65625;2.5734375;2.625;1.71328125;2;0.881640625;1;2.594921875;3;1.420654296875;1.6875;0.5931396484375;0.5625;2.0137939453125;2.25;1.3300337357954546;1.5;0.5883123224431818;0.5625;1.9183460582386365;2.25;1.12103271484375;1.25;0.615203857421875;0.65625;1.736236572265625;2.125;-1000;-1000;-1000;-1000;-1000;-1000;1.6855201721191406;2.25;0.5771350860595703;0.75;2.262655258178711;3;1.2994791666666667;1.265625;0.7109375;0.7109375;2.0104166666666665;1.84375;1.4040351867675782;1.1953125;0.5276035308837891;0.4921875;1.9316387176513672;1.6875;1.0241744995117188;0.94921875;0.4646263122558594;0.369140625;1.4888008117675782;1.265625;2.080263682774135;2.25;0.6961028235299247;0.75;2.77636650630406;3;0.7884336880275181;0.6328125;0.39421684401375906;0.31640625;1.1826505320412772;0.94921875
67fe961fafdb654e4b5cd9db;44;female;at;OÖ;false;-2;3;-1;1;2;-1;0;0;severalTimesDaily;5;0.8203125;0;0.58203125;1;1.40234375;2;1.3928571428571428;1;-0.38095238095238093;-1;1.0119047619047619;1.5;1.92578125;2.34375;0.0546875;-0.65625;1.98046875;2;1.3125;0.84375;-0.1590909090909091;-0.5;1.1534090909090908;1.125;0.4140625;0;-0.5950520833333334;-0.421875;-0.18098958333333334;-0.421875;0.9129464285714286;1;0.2544642857142857;0.75;1.1674107142857142;2;0.9989583333333333;0.75;0.35;-0.25;1.3489583333333333;0.5;1.076953125;1;0.4826171875;0.75;1.5595703125;2.25;0.8238636363636364;1;0.8411310369318182;1;1.6649946732954546;2;0.653125;0.5;0.96705322265625;1;1.62017822265625;2;0.3980263157894737;0;0.8778975637335527;1.125;1.2759238795230263;2;-1000;-1000;-1000;-1000;-1000;-1000;0.76875;0;0.5910209655761719;0.75;1.3597709655761718;1.21875;0.6303943452380952;0.421875;0.5303199404761905;0.5625;1.1607142857142858;1.6875;0.7996773097826086;0.474609375;0.49474948385487433;0.5625;1.294426793637483;1.58203125;0.5643669577205882;0.474609375;0.15662204518037684;0.2373046875;0.7209890029009651;0.7119140625;0.8518597146739131;0.474609375;0.5037081759908925;0.5625;1.3555678906648054;0.94921875;0;0;0.4256746619939804;0.75;0.4256746619939804;0.75
680156de8aad397aa0c6f03d;26;male;at;W;false;-2;3;-1;1;1;-2;0;2;oneToThreeTimesWeekly;2;1.4541666666666666;1;1.175;1;2.629166666666667;2.25;1.525;2;1.225;1;2.75;3;2.25;2.25;0.75;0.75;3;3;1.68125;1.3125;0.6875;0.65625;2.36875;2;1.3411458333333333;1.0625;0.5546875;0.421875;1.8958333333333333;1.3828125;2.209375;2.25;1.0385416666666667;0.84375;3.247916666666667;3;1.4603365384615385;1.5;0.5576923076923077;0.5625;2.0180288461538463;2.25;1.1627604166666667;0.59765625;0.9887152777777778;0.875;2.1514756944444446;2;1.8431396484375;2.125;1.24188232421875;1.25;3.08502197265625;3;1.0908935546875;0.875;0.98919677734375;0.875;2.08009033203125;2.5;0.9888044084821429;0.75;0.9438069661458334;0.75;1.9326113746279763;2;-1000;-1000;-1000;-1000;-1000;-1000;1.7462695893787203;2.25;1.0085514613560267;1;2.754821050734747;3;1.5002170138888888;1.3125;0.755859375;0.5625;2.256076388888889;1.84375;1.4892262050083704;1.125;0.8205292111351377;0.5625;2.309755416143508;1.6875;1.1845603942871095;1;0.5850719451904297;0.5625;1.769632339477539;2;1.5180825233459472;1.125;0.7966145038604736;0.5625;2.314697027206421;1.6875;0.5559565544128418;0.08447027206420898;0.6881345272064209;0.5625;1.2440910816192627;1.125
680f3cf7c026b4b5a69fbd23;28;male;at;OÖ;false;-1;4;0;1;2;-2;1;2;oneToThreeTimesWeekly;2;1.400735294117647;1.5;1.1985294117647058;1;2.599264705882353;3;2.0911458333333335;2.25;0.5338541666666666;1;2.625;3;2.0892857142857144;2;0.8125;1;2.9017857142857144;3.75;1.8680555555555556;1.5;0.7777777777777778;0.5625;2.6458333333333335;2;1.1538461538461537;0.84375;0.5324519230769231;0.421875;1.6862980769230769;1.265625;1.3972355769230769;0.94921875;0.9921875;0.75;2.389423076923077;2;1.431298828125;0.94921875;0.557568359375;0.421875;1.9888671875;1.265625;1.2738715277777777;1;0.728515625;0.81640625;2.0023871527777777;2.125;1.0850123355263157;1;1.2957956414473684;1.5;2.380807976973684;2.25;1.4513204823369565;1.5;0.9851711107336957;1;2.4364915930706523;2.25;1.2364723899147727;1.3125;0.9747702858664773;1;2.21124267578125;2.125;-1000;-1000;-1000;-1000;-1000;-1000;1.2590348093133223;1;1.1048463520250822;1;2.3638811613384045;2;1.0853515625;1;0.7212890625;0.84375;1.806640625;1.84375;1.2102665620691635;0.5625;0.7773816725786995;0.6328125;1.987648234647863;1.6875;0.8964744567871094;0.94921875;0.7921031951904297;0.6328125;1.688577651977539;1.791015625;0.9731871956273129;0.5625;0.9245818790636564;0.75;1.8977690746909694;1.6875;1.4142756760120392;1.5;0.6446378380060196;0.75;2.0589135140180588;2.25